curso,codigo,D_DENOMINA,D_ESPECIFICA,D_TIPO,D_DOMICILIO,D_LOCALIDAD,cod_municipio,D_MUNICIPIO,D_PROVINCIA,C_POSTAL,N_TELEFONO,Correo_e,N_LATITUD,N_LONGITUD,N_COUTMX,N_COUTMY,Regimen_general,Regimen_adultos,Regimen_especial,pub_adh_inf1,pub_noadh_inf1,priv_adh_inf1,priv_noadh_inf1,pub_inf2,priv_c_inf2,priv_noc_inf2,pub_pri,priv_c_pri,priv_noc_pri,pub_eso,priv_c_eso,priv_noc_eso,pub_bach_ord,priv_c_bach_ord,priv_noc_bach_ord,pub_bach_adul,pub_bach_semi_dist,pub_fpbasica,priv_c_fpbas,priv_noc_fpbas,pub_fpgm_ord,priv_c_fpgm_ord,priv_noc_fpgm_ord,pub_fpgm_adul,pub_fpgm_semi_dist,priv_noc_fpgm_semi_dist,pub_fpgs_ord,priv_c_fpgs_ord,priv_noc_fpgs_ord,pub_fpgs_adul,priv_noc_fpgs_adul,pub_fpgs_semi_dist,priv_noc_fpgs_semi_dist,pub_ce_gm,pri_noc_ce_gm,pub_ce_gs,pri_noc_ce_gs,pub_ee,priv_c_ee,priv_noc_ee,pub_ccff_gm_apd,priv_ccff_gm_apd,pub_ccff_gs_apd,priv_ccff_gs_apd,pub_ESD,priv_ESD,priv_Master_EA,pub_Dra,priv_Dra,pub_Ens_Mus,priv_Ens_Mus,pub_Ens_Dan,priv_Ens_Dan,pub_Ens_no_reg_mus,priv_Ens_no_reg_mus,pub_Ens_no_reg_dan,priv_Ens_no_reg_dan,pub_idi,pub_idi_libre,pub_Ens_no_reg_idi,pub_Dep_gm,priv_Dep_gm,pub_Dep_gs,priv_Dep_gs,pub_Adul_formal,pub_planes
22,04700454,Instituto de Educación Secundaria,Maestro Padilla,Público,"Avda. del Mediterráneo, 53",Almería,04013,Almería,Almería,04007,950156226,04700454.edu@juntadeandalucia.es,"36,83095780600504","-2,446495751305423","549357,6571","4076263,156",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700466,Instituto de Educación Secundaria,Cruz de Caravaca,Público,"C/ La Molineta, s/n",Almería,04013,Almería,Almería,04008,950156644,04700466.edu@juntadeandalucia.es,"36,856718805305526","-2,4605922202215424","548084,4885","4079113,681",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700481,Instituto de Educación Secundaria,Pablo Ruiz Picasso,Público,"C/ Loma de la Mezquita, 170",El Ejido,04902,El Ejido,Almería,04700,950156820,04700481.edu@juntadeandalucia.es,"36,764459253891445","-2,8203517445377883","516033,5722","4068758,634",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700491,Instituto de Educación Secundaria,Velad Al Hamar,Público,"C/ Concepción, 21",Vélez-Rubio,04099,Vélez-Rubio,Almería,04820,600141540,Velad_alhamar@yahoo.es,"37,649556732558764","-2,0685687989839607","582165,717","4167341,744",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,04700508,Instituto de Educación Secundaria,José Marín,Público,"C/ Dolores R. Sopeña, 1",Vélez-Rubio,04099,Vélez-Rubio,Almería,04820,950419917,04700508.edu@juntadeandalucia.es,"37,650969760636435","-2,0784805168478897","581289,8002","4167489,881",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700521,Instituto de Educación Secundaria,El Alquián,Público,"Ctra. de Níjar, s/n",El Alquián,04013,Almería,Almería,04130,950156984,04700521.edu@juntadeandalucia.es,"36,85174125930776","-2,35107421875","557851,1234","4078622,239",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700533,Instituto de Educación Secundaria,Mar Azul,Público,"Ctra. de  Guardias Viejas, s/n",Balerma,04902,El Ejido,Almería,04712,950579694,04700533.edu@juntadeandalucia.es,"36,724791092412154","-2,880692481994629","510653,6519","4064349,893",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700545,Instituto de Educación Secundaria,Aurantia,Público,Ctra. Nacional 340,Benahadux,04024,Benahadux,Almería,04410,950156990,04700545.edu@juntadeandalucia.es,"36,922465888141446","-2,460467611152467","548054,3685","4086407,237",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700557,Instituto de Educación Secundaria,Ciudad de Dalías,Público,"Avda. de las Alpujarras, 254",Dalías,04038,Dalías,Almería,04750,950579808,04700557.edu@juntadeandalucia.es,"36,82938236862511","-2,873053550720215","511320,3857","4075952,992",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700569,Instituto de Educación Secundaria,Gádor,Público,"C/ La Peseta, 2",Gádor,04047,Gádor,Almería,04560,950156827,iesgador@gmail.com,"36,950200452814975","-2,493445873260498","545100,7351","4089467,814",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700570,Instituto de Educación Secundaria,Carmen de Burgos,Público,"C/ Maestra Doña Paquita, 2",Huércal de Almería,04052,Huércal de Almería,Almería,04230,950156838,04700570.edu@juntadeandalucia.es,"36,8856234615184","-2,440010905265808","549900,3827","4082330,701",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700582,Instituto de Educación Secundaria,Emilio Manzano,Público,"Ctra. Laujar Orgiva, km.1",Laujar de Andarax,04057,Laujar de Andarax,Almería,04470,950515525,04700582.edu@juntadeandalucia.es,"36,991995988687854","-2,9008734226226807","508820,8186","4093989,051",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700594,Instituto de Educación Secundaria,Villa de Níjar,Público,"C/ Salitrillo, s/n",Níjar,04066,Níjar,Almería,04100,950156842,04700594.edu@juntadeandalucia.es,"36,95789342459945","-2,204359643377529","570832,6038","4090497,069",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700600,Instituto de Educación Secundaria,Puerta de Pechina,Público,"C/ Rosique, s/n",Pechina,04074,Pechina,Almería,04250,950156862,04700600.edu@juntadeandalucia.es,"36,91448979165063","-2,4376344680786133","550093,2759","4085534,171",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700612,Instituto de Educación Secundaria,Entresierras,Público,"Cmo. Verde, s/n",Purchena,04076,Purchena,Almería,04870,950423060,04700612.edu@juntadeandalucia.es,"37,347928945993644","-2,3584705386143696","556819,9495","4133663,377",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700624,Instituto de Educación Secundaria,Villa de Vícar,Público,"Avda. Pintor Cristóbal González Soto, 2",La Gangosa,04102,Vícar,Almería,04738,950156992,04700624.edu@juntadeandalucia.es,"36,802088196909956","-2,619885206222534","533908,6451","4072985,119",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700636,Instituto de Educación Secundaria,Torreserena,Público,"Avda. 11 de marzo, s/n",Viator,04101,Viator,Almería,04240,671530621,04700636.edu@juntadeandalucia.es,"36,88552358325656","-2,4226026021692632","551451,7106","4082328,863",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700648,Instituto de Educación Secundaria,Algazul,Público,"C/ Santa Isabel, 29",Roquetas de Mar,04079,Roquetas de Mar,Almería,04740,950320939,04700648.edu@juntadeandalucia.es,"36,760102376","-2,616329879","534244,4785","4068328,904",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,04700651,Instituto Provincial de Educación Permanente,Almería,Público,"Paseo de la Caridad, 125. Finca Santa Isabel",Almería,04013,Almería,Almería,04008,950156163,ipepalmeria.direccion@gmail.com,"36,848993975279875","-2,464885711669922","547706,5503","4078254,599",S,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,04700673,Instituto de Educación Secundaria,Carlos III,Público,"Ctra. de los Motores, s/n. Bda. La Gloria",Aguadulce,04079,Roquetas de Mar,Almería,04720,950156811,04700673.edu@juntadeandalucia.es,"36,81026394143711","-2,5845766067504883","537054,4711","4073905,158",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000231,Instituto de Educación Secundaria,Bahía de Algeciras,Público,"Avda. Holanda, s/n",Algeciras,11004,Algeciras,Cádiz,11205,956670752,11000231.edu@juntadeandalucia.es,"36,14702401350324","-5,449776649475098","279597,4069","4003036,073",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000289,Instituto de Educación Secundaria,Carlos Cano,Público,"Avda. Carlos Cano, s/n",Los Barrios,11008,Los Barrios,Cádiz,11370,956623386,11000289.edu@juntadeandalucia.es,"36,1799041436916","-5,4894304275512695","276122,7259","4006774,892",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000368,Instituto de Educación Secundaria,Isla Verde,Público,"Ctra. de Cádiz-Málaga, s/n",Algeciras,11004,Algeciras,Cádiz,11203,956660970,11000368.edu@juntadeandalucia.es,"36,137942615","-5,456401344","278975,7887","4002043,57",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000371,Instituto de Educación Secundaria,Kursaal,Público,"Avda. Virgen de Europa, 4",Algeciras,11004,Algeciras,Cádiz,11201,956670767,11000371.edu@juntadeandalucia.es,"36,133613178","-5,451722123","279384,7703","4001552,582",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11000381,Instituto de Educación Secundaria,Ventura Morón,Público,"Plaza Joaquín Ibáñez, 3",Algeciras,11004,Algeciras,Cádiz,11203,956663200,11000381.edu@juntadeandalucia.es,"36,127346510523786","-5,448585748672485","279649,5155","4000850,185",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000447,Escuela de Arte,Algeciras,Público,"C/ Fray Tomás del Valle, 2",Algeciras,11004,Algeciras,Cádiz,11202,956670112,11000447.edu@juntadeandalucia.es,"36,136955305","-5,448281737","279703,7564","4001915,573",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000630,Instituto de Educación Secundaria,Sierra de Líjar,Público,"Avda. Manuel de Falla, s/n",Olvera,11024,Olvera,Cádiz,11690,956128934,11000630.edu@juntadeandalucia.es,"36,930880695384985","-5,25608628988266","299066,1943","4089582,458",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11000711,Instituto de Educación Secundaria,Alminares,Público,"Avda. de la Constitución, s/n",Arcos de la Frontera,11006,Arcos de la Frontera,Cádiz,11630,956709910,11000711.edu@juntadeandalucia.es,"36,756914121","-5,817017972","248528,1742","4071607,752",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11000824,Instituto de Educación Secundaria,Trafalgar,Público,"C/ Madrid, 4",Barbate,11007,Barbate,Cádiz,11160,956459579,11000824.edu@juntadeandalucia.es,"36,19113964482478","-5,92538595199585","236944,7398","4009116,341",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11001661,Instituto de Educación Secundaria,Los Molinos,Público,"C/ Puerto Real, 1",Conil de la Frontera,11014,Conil de la Frontera,Cádiz,11140,956459613,11001661.edu@juntadeandalucia.es,"36,28156670120518","-6,0826921463012695","223114,9129","4019589,282",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11001762,Instituto de Educación Secundaria,Columela,Público,"C/ Barcelona, 2",Cádiz,11012,Cádiz,Cádiz,11006,956243233,11001762.edu@juntadeandalucia.es,"36,524794566016645","-6,288707256317139","205525,3453","4047191,523",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,S,N,N,N,N,N,S,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11001828,Instituto de Educación Secundaria,Rafael Alberti,Público,"C/ Amiel, s/n",Cádiz,11012,Cádiz,Cádiz,11012,956243317,11001828.edu@juntadeandalucia.es,"36,51319921","-6,274869034","206721,0151","4045862,398",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11001890,Instituto de Educación Secundaria,Fernando Savater,Público,"C/ Parque Torcal de Antequera, s/n. Bda. Nazaret",Jerez de la Frontera,11020,Jerez de la Frontera,Cádiz,11406,856811951,11001890.edu@juntadeandalucia.es,"36,67692083371673","-6,114921569824219","221638,7156","4063555,266",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11001919,Instituto de Educación Secundaria,Valdelagrana,Público,"C/ del Litoral, s/n",El Puerto de Santa María,11027,El Puerto de Santa María,Cádiz,11500,956243921,11001919.edu@juntadeandalucia.es,"36,56976944035483","-6,220493316650391","211802,4465","4051975,876",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11001932,Escuela de Arte,,Público,"Avda. de las Cortes, nº 3",Cádiz,11012,Cádiz,Cádiz,11012,956243100,11001932.edu@juntadeandalucia.es,"36,52236321236436","-6,279008388519287","206384,8715","4046892,03",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11002079,Instituto de Educación Secundaria,Francisco Javier de Uriarte,Público,"C/ Almirante Suanzes, s/n. Poblado Naval,  Zona 11",El Puerto de Santa María,11027,El Puerto de Santa María,Cádiz,11500,956243434,11002079.edu@juntadeandalucia.es,"36,61710353130551","-6,279287338256836","206718,8149","4057407,004",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11002213,Instituto de Educación Secundaria,Poeta García Gutiérrez,Público,"C/ Santa Ana, s/n",Chiclana de la Frontera,11015,Chiclana de la Frontera,Cádiz,11130,956243670,11002213.edu@juntadeandalucia.es,"36,4149281425321","-6,149382591247559","217605,655","4034581,604",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11002651,Instituto de Educación Secundaria,Botánico,Público,"C/ Drago, s/n. Bda. Cayetano Roldán",San Fernando,11031,San Fernando,Cádiz,11100,600141697,iesbotanico@iesbotanico.org,"36,46992803566767","-6,201430972399976","213140,018","4040838,921",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11003205,Instituto de Educación Secundaria,Padre Luis Coloma,Público,"Avda. Alvaro Domecq, 10",Jerez de la Frontera,11020,Jerez de la Frontera,Cádiz,11405,856811550,11003205.edu@juntadeandalucia.es,"36,691994793564476","-6,132216453552246","220147,4233","4065278,493",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11003217,Instituto de Educación Secundaria,Alvar Núñez,Público,"C/ Sancho Dávila, s/n",Jerez de la Frontera,11020,Jerez de la Frontera,Cádiz,11407,856811926,11003217.edu@juntadeandalucia.es,"36,6908591871721","-6,136379241943359","219771,2597","4065164,642",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11003230,Instituto de Educación Secundaria,La Granja,Público,"Avda. de Europa, s/n",Jerez de la Frontera,11020,Jerez de la Frontera,Cádiz,11405,856811933,11003230.edu@juntadeandalucia.es,"36,698171510362364","-6,10490083694458","222610,8878","4065884,478",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11003382,Escuela de Arte,Jerez,Público,"C/ Porvera,  54",Jerez de la Frontera,11020,Jerez de la Frontera,Cádiz,11403,856811523,11003382.edu@juntadeandalucia.es,"36,688364235442165","-6,140778064727783","219369,0435","4064900,644",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11003862,Instituto de Educación Secundaria,Tolosa,Público,"Avda. de la Banqueta, 12",La Línea de la Concepción,11022,La Línea de la Concepción,Cádiz,11300,956670950,11003862.edu@juntadeandalucia.es,"36,16116173423654","-5,341651439666748","289364,8034","4004364,485",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11003874,Instituto de Educación Secundaria,Mediterráneo,Público,"Avda. María Auxiliadora, 16",La Línea de la Concepción,11022,La Línea de la Concepción,Cádiz,11300,956670957,11003874.edu@juntadeandalucia.es,"36,16493829189902","-5,345320701599121","289044,8174","4004791,451",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,11003886,Instituto de Educación Secundaria,Virgen de la Esperanza,Público,"Avda. La Banqueta, 10-12",La Línea de la Concepción,11022,La Línea de la Concepción,Cádiz,11300,956670246,11003886.edu@juntadeandalucia.es,"36,1612872","-5,343083123","289236,3354","4004381,514",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11003916,Instituto de Educación Secundaria,Mar de Poniente,Público,"Avda. del Mar, s/n",La Línea de la Concepción,11022,La Línea de la Concepción,Cádiz,11300,956670970,11003916.edu@juntadeandalucia.es,"36,15983426","-5,352364935","288397,3725","4004240,517",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11004039,Instituto de Educación Secundaria,Sidón,Público,"Avda. Azocarrem, s/n",Medina-Sidonia,11023,Medina-Sidonia,Cádiz,11170,956418902,11004039.edu@juntadeandalucia.es,"36,46704222017286","-5,934848785400391","237023,4593","4039757,445",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11004131,Instituto de Educación Secundaria,Caepionis,Público,"Avda. Doctor Félix Rodríguez de la Fuente, s/n",Chipiona,11016,Chipiona,Cádiz,11550,956386545,11004131.edu@juntadeandalucia.es,"36,73532456672448","-6,42849326133728","193839,6551","4070994,315",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,11004416,Instituto de Educación Secundaria,Pedro Muñoz Seca,Público,"Avda. de la Estación, s/n",El Puerto de Santa María,11027,El Puerto de Santa María,Cádiz,11500,956243945,11004416.edu@juntadeandalucia.es,"36,604990313","-6,219350571","212035,7855","4055881,141",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
